Datetime,Open,High,Low,Close
2023-01-03 13:30:00-05:00,379.5199890136719,379.6099853515625,379.17999267578125,379.2099914550781
2023-01-03 13:35:00-05:00,379.2300109863281,379.6199951171875,379.0799865722656,379.159912109375
2023-01-03 13:40:00-05:00,379.1549987792969,379.7491149902344,379.1300048828125,379.35540771484375
2023-01-03 13:45:00-05:00,379.3536071777344,379.35650634765625,378.9599914550781,379.3064880371094
2023-01-03 13:50:00-05:00,379.30999755859375,379.92999267578125,379.1300048828125,379.760009765625
2023-01-03 13:55:00-05:00,379.739990234375,379.989990234375,379.5799865722656,379.8299865722656
2023-01-03 14:00:00-05:00,379.8399963378906,380.2300109863281,379.3599853515625,379.57000732421875
2023-01-03 14:05:00-05:00,379.59869384765625,379.79998779296875,379.3699951171875,379.6499938964844
2023-01-03 14:10:00-05:00,379.6199951171875,379.69500732421875,378.92999267578125,379.30999755859375
2023-01-03 14:15:00-05:00,379.3243103027344,379.6600036621094,379.1600036621094,379.2650146484375
2023-01-03 14:20:00-05:00,379.260009765625,379.42498779296875,378.8500061035156,378.95001220703125
2023-01-03 14:25:00-05:00,378.95001220703125,379.1400146484375,378.7900085449219,378.989990234375
2023-01-03 14:30:00-05:00,379.0,379.07000732421875,378.0899963378906,378.3349914550781
2023-01-03 14:35:00-05:00,378.3299865722656,378.5,378.2300109863281,378.3900146484375
2023-01-03 14:40:00-05:00,378.3999938964844,379.4800109863281,378.3399963378906,379.45001220703125
2023-01-03 14:45:00-05:00,379.4599914550781,380.75,379.3699951171875,380.510009765625
2023-01-03 14:50:00-05:00,380.54998779296875,380.5799865722656,379.7900085449219,380.0199890136719
2023-01-03 14:55:00-05:00,380.0,380.510009765625,379.70001220703125,380.0299987792969
2023-01-03 15:00:00-05:00,380.0400085449219,380.6700134277344,379.82000732421875,380.2401123046875
2023-01-03 15:05:00-05:00,380.239990234375,380.4200134277344,379.8599853515625,379.989990234375
2023-01-03 15:10:00-05:00,380.0,380.6499938964844,379.94500732421875,380.55999755859375
2023-01-03 15:15:00-05:00,380.55999755859375,381.1499938964844,380.55999755859375,380.6600036621094
2023-01-03 15:20:00-05:00,380.6600036621094,380.67999267578125,379.8299865722656,379.885009765625
2023-01-03 15:25:00-05:00,379.9059143066406,380.44000244140625,379.8800048828125,380.3599853515625
2023-01-03 15:30:00-05:00,380.3699951171875,381.04998779296875,380.2900085449219,380.8599853515625
2023-01-03 15:35:00-05:00,380.8699951171875,381.0799865722656,380.4599914550781,380.6300048828125
2023-01-03 15:40:00-05:00,380.625,380.95001220703125,380.3599853515625,380.5799865722656
2023-01-03 15:45:00-05:00,380.5899963378906,381.010009765625,380.3658142089844,380.8699951171875
2023-01-03 15:50:00-05:00,380.8699951171875,381.2200012207031,380.5400085449219,381.0989990234375
2023-01-03 15:55:00-05:00,381.09210205078125,381.29998779296875,380.5,380.8299865722656
2023-01-04 09:30:00-05:00,383.17999267578125,383.2799987792969,381.8999938964844,382.4100036621094
2023-01-04 09:35:00-05:00,382.3999938964844,383.79998779296875,382.3999938964844,383.20001220703125
2023-01-04 09:40:00-05:00,383.19000244140625,384.1700134277344,382.44000244140625,382.6117858886719
2023-01-04 09:45:00-05:00,382.6000061035156,383.01019287109375,382.1606140136719,382.70989990234375
2023-01-04 09:50:00-05:00,382.7099914550781,383.1449890136719,382.45001220703125,382.8399963378906
2023-01-04 09:55:00-05:00,382.8399963378906,383.2900085449219,382.6099853515625,383.2300109863281
2023-01-04 10:00:00-05:00,383.1300048828125,384.2699890136719,381.2300109863281,381.4360046386719
2023-01-04 10:05:00-05:00,381.3999938964844,381.875,380.54998779296875,380.9200134277344
2023-01-04 10:10:00-05:00,380.9198913574219,381.0299987792969,380.0,380.9599914550781
2023-01-04 10:15:00-05:00,380.9700012207031,381.5199890136719,380.7099914550781,381.25
2023-01-04 10:20:00-05:00,381.25,381.510009765625,380.5799865722656,381.1199951171875
2023-01-04 10:25:00-05:00,381.12298583984375,381.6700134277344,380.6400146484375,381.6499938964844
2023-01-04 10:30:00-05:00,381.6600036621094,381.67999267578125,380.8599853515625,381.3818054199219
2023-01-04 10:35:00-05:00,381.3800048828125,381.7200012207031,381.1600036621094,381.2900085449219
2023-01-04 10:40:00-05:00,381.260009765625,382.2850036621094,381.0,382.1700134277344
2023-01-04 10:45:00-05:00,382.1449890136719,382.864990234375,382.1449890136719,382.739990234375
2023-01-04 10:50:00-05:00,382.7449951171875,382.79998779296875,382.4200134277344,382.6600036621094
2023-01-04 10:55:00-05:00,382.6700134277344,382.9750061035156,382.3999938964844,382.9750061035156
2023-01-04 11:00:00-05:00,382.9700012207031,383.0899963378906,382.510009765625,382.5119934082031
2023-01-04 11:05:00-05:00,382.5079040527344,382.95001220703125,382.3110046386719,382.7799987792969
2023-01-04 11:10:00-05:00,382.7799987792969,383.4700012207031,382.760009765625,383.45001220703125
2023-01-04 11:15:00-05:00,383.45001220703125,383.6199951171875,383.17999267578125,383.29998779296875
2023-01-04 11:20:00-05:00,383.2900085449219,383.3900146484375,383.1199951171875,383.2099914550781
2023-01-04 11:25:00-05:00,383.20001220703125,383.69000244140625,383.1000061035156,383.58099365234375
2023-01-04 11:30:00-05:00,384.0899963378906,384.8699951171875,383.6000061035156,384.6700134277344
2023-01-04 11:35:00-05:00,384.6700134277344,385.2200012207031,384.6700134277344,385.1499938964844
2023-01-04 11:40:00-05:00,385.1400146484375,385.42999267578125,385.1300048828125,385.29998779296875
2023-01-04 11:45:00-05:00,385.31988525390625,385.42999267578125,384.989990234375,385.31500244140625
2023-01-04 11:50:00-05:00,385.3299865722656,385.6199951171875,385.17999267578125,385.4801025390625
2023-01-04 11:55:00-05:00,385.489990234375,385.8800048828125,385.44000244140625,385.4800109863281
2023-01-04 12:00:00-05:00,385.5,385.6449890136719,385.2843017578125,385.4100036621094
2023-01-04 12:05:00-05:00,385.4100036621094,385.42999267578125,385.0799865722656,385.239990234375
2023-01-04 12:10:00-05:00,385.239990234375,385.42999267578125,385.0899963378906,385.1300048828125
2023-01-04 12:15:00-05:00,385.1700134277344,385.4399108886719,385.1199951171875,385.3299865722656
2023-01-04 12:20:00-05:00,385.3299865722656,385.6299133300781,385.1600036621094,385.55999755859375
2023-01-04 12:25:00-05:00,385.56988525390625,385.5899963378906,385.1400146484375,385.19500732421875
2023-01-04 12:30:00-05:00,385.20001220703125,385.67999267578125,385.197509765625,385.5299987792969
2023-01-04 12:35:00-05:00,385.5199890136719,385.7200012207031,385.3699951171875,385.6199951171875
2023-01-04 12:40:00-05:00,385.6400146484375,385.739990234375,385.5299987792969,385.6830139160156
2023-01-04 12:45:00-05:00,385.67999267578125,385.7049865722656,385.2650146484375,385.3800048828125
2023-01-04 12:50:00-05:00,385.3800048828125,385.4999084472656,384.92999267578125,385.1099853515625
2023-01-04 12:55:00-05:00,385.1083068847656,385.1083068847656,384.3299865722656,384.3399963378906
2023-01-04 13:00:00-05:00,384.3500061035156,384.3699951171875,383.6499938964844,384.1299133300781
2023-01-04 13:05:00-05:00,384.125,384.30999755859375,383.989990234375,384.29998779296875
2023-01-04 13:10:00-05:00,384.2799987792969,384.55999755859375,384.2300109863281,384.5502014160156
2023-01-04 13:15:00-05:00,384.55499267578125,385.1000061035156,384.489990234375,385.0
2023-01-04 13:20:00-05:00,385.0,385.0899963378906,384.8699951171875,385.010009765625
2023-01-04 13:25:00-05:00,385.0,385.1000061035156,384.7900085449219,384.8299865722656
2023-01-04 13:30:00-05:00,384.8299865722656,385.04998779296875,384.80999755859375,385.0199890136719
2023-01-04 13:35:00-05:00,385.0299072265625,385.3299865722656,384.94500732421875,385.2099914550781
2023-01-04 13:40:00-05:00,385.20001220703125,385.2699890136719,384.9100036621094,385.0
2023-01-04 13:45:00-05:00,384.989990234375,385.04998779296875,384.5199890136719,384.80999755859375
2023-01-04 13:50:00-05:00,384.80999755859375,384.9599914550781,384.7699890136719,384.81500244140625
2023-01-04 13:55:00-05:00,384.80999755859375,384.82000732421875,383.95001220703125,384.1400146484375
2023-01-04 14:00:00-05:00,384.260009765625,385.55999755859375,382.29998779296875,383.3900146484375
2023-01-04 14:05:00-05:00,383.44000244140625,384.5,382.8399963378906,382.989990234375
2023-01-04 14:10:00-05:00,383.010009765625,383.54998779296875,382.57000732421875,383.4978942871094
2023-01-04 14:15:00-05:00,383.95001220703125,384.67999267578125,383.45001220703125,384.43170166015625
2023-01-04 14:20:00-05:00,384.45001220703125,384.4599914550781,382.80999755859375,383.1098937988281
2023-01-04 14:25:00-05:00,383.1098937988281,383.17999267578125,381.20001220703125,381.5
2023-01-04 14:30:00-05:00,381.489990234375,382.1000061035156,381.1400146484375,381.9200134277344
2023-01-04 14:35:00-05:00,381.92999267578125,382.2200012207031,381.6700134277344,381.9601135253906
2023-01-04 14:40:00-05:00,381.95001220703125,382.75,381.6000061035156,382.1000061035156
2023-01-04 14:45:00-05:00,382.0849914550781,382.6199951171875,381.8800048828125,382.1099853515625
2023-01-04 14:50:00-05:00,382.1239929199219,382.54998779296875,381.70001220703125,382.260009765625
2023-01-04 14:55:00-05:00,382.2481994628906,383.3500061035156,382.19000244140625,383.2301025390625
2023-01-04 15:00:00-05:00,383.260009765625,384.0799865722656,383.1680908203125,383.9100036621094
2023-01-04 15:05:00-05:00,383.8900146484375,383.9360046386719,383.0,383.4798889160156
2023-01-04 15:10:00-05:00,383.46990966796875,383.67999267578125,382.9800109863281,383.3999938964844
2023-01-04 15:15:00-05:00,383.3900146484375,383.7699890136719,383.2900085449219,383.4200134277344
2023-01-04 15:20:00-05:00,383.42999267578125,383.6400146484375,382.6199951171875,382.8949890136719
2023-01-04 15:25:00-05:00,382.8949890136719,383.3900146484375,382.6400146484375,382.7650146484375
2023-01-04 15:30:00-05:00,382.760009765625,382.89111328125,382.2799987792969,382.45001220703125
2023-01-04 15:35:00-05:00,382.4700012207031,382.5,381.4800109863281,381.8500061035156
2023-01-04 15:40:00-05:00,381.8599853515625,381.8949890136719,381.25,381.3999938964844
2023-01-04 15:45:00-05:00,381.3999938964844,382.20001220703125,381.21630859375,382.19000244140625
2023-01-04 15:50:00-05:00,382.1700134277344,382.74798583984375,382.1400146484375,382.67999267578125
2023-01-04 15:55:00-05:00,382.6700134277344,383.989990234375,382.6700134277344,383.7300109863281
2023-01-05 09:30:00-05:00,381.7200012207031,381.760009765625,380.1499938964844,380.6650085449219
2023-01-05 09:35:00-05:00,380.6700134277344,380.8500061035156,379.8299865722656,379.92999267578125
2023-01-05 09:40:00-05:00,379.9599914550781,379.9599914550781,379.1400146484375,379.70001220703125
2023-01-05 09:45:00-05:00,379.7099914550781,379.7200012207031,378.8900146484375,379.2699890136719
2023-01-05 09:50:00-05:00,379.30999755859375,379.8800048828125,379.17999267578125,379.8599853515625
2023-01-05 09:55:00-05:00,379.8599853515625,380.5199890136719,379.6400146484375,380.1199951171875
2023-01-05 10:00:00-05:00,380.1300048828125,380.54998779296875,379.6700134277344,380.32000732421875
2023-01-05 10:05:00-05:00,380.30999755859375,381.8399963378906,379.7799987792969,380.7900085449219
2023-01-05 10:10:00-05:00,380.6299133300781,381.5799865722656,380.3900146484375,381.0
2023-01-05 10:15:00-05:00,381.0,381.1199951171875,380.17999267578125,380.44000244140625
2023-01-05 10:20:00-05:00,380.4100036621094,380.4700012207031,379.6400146484375,380.0199890136719
2023-01-05 10:25:00-05:00,380.0199890136719,380.6400146484375,379.8399963378906,380.2401123046875
2023-01-05 10:30:00-05:00,380.2300109863281,380.45001220703125,379.7099914550781,379.8598937988281
2023-01-05 10:35:00-05:00,379.8598937988281,380.1199951171875,379.5,379.94989013671875
2023-01-05 10:40:00-05:00,379.94000244140625,380.70001220703125,379.5899963378906,380.5199890136719
2023-01-05 10:45:00-05:00,380.5199890136719,380.6499938964844,380.0299987792969,380.24139404296875
2023-01-05 10:50:00-05:00,380.239990234375,380.2948913574219,379.2799987792969,379.5
2023-01-05 10:55:00-05:00,379.4800109863281,379.7200012207031,379.2799987792969,379.3960876464844
2023-01-05 11:00:00-05:00,379.3800048828125,379.6199951171875,379.2099914550781,379.5809020996094
2023-01-05 11:05:00-05:00,379.5799865722656,379.8299865722656,379.45001220703125,379.67498779296875
2023-01-05 11:10:00-05:00,379.7200012207031,380.3399963378906,379.6000061035156,379.7900085449219
2023-01-05 11:15:00-05:00,379.7799987792969,379.9801025390625,379.45001220703125,379.45989990234375
2023-01-05 11:20:00-05:00,379.456298828125,379.54998779296875,378.8299865722656,378.9096984863281
2023-01-05 11:25:00-05:00,378.9100036621094,379.3399963378906,378.760009765625,379.30499267578125
2023-01-05 11:30:00-05:00,379.2898864746094,379.5793151855469,379.1300048828125,379.260009765625
2023-01-05 11:35:00-05:00,379.28009033203125,379.7200012207031,379.239990234375,379.3218078613281
2023-01-05 11:40:00-05:00,379.3128967285156,379.9399108886719,379.1700134277344,379.8301086425781
2023-01-05 11:45:00-05:00,379.80999755859375,380.1199951171875,379.7699890136719,379.8900146484375
2023-01-05 11:50:00-05:00,379.8599853515625,379.9200134277344,379.3800048828125,379.44500732421875
2023-01-05 11:55:00-05:00,379.45001220703125,379.659912109375,379.1600036621094,379.29998779296875
2023-01-05 12:00:00-05:00,379.2900085449219,379.8500061035156,379.2200012207031,379.7598876953125
2023-01-05 12:05:00-05:00,379.75,380.19000244140625,379.6099853515625,380.0108947753906
2023-01-05 12:10:00-05:00,380.0249938964844,380.0299987792969,379.6000061035156,379.6400146484375
2023-01-05 12:15:00-05:00,379.6449890136719,379.8320007324219,379.1000061035156,379.2099914550781
2023-01-05 12:20:00-05:00,379.20001220703125,380.0,379.0950012207031,379.8349914550781
2023-01-05 12:25:00-05:00,379.8399963378906,379.9599914550781,379.6700134277344,379.75
2023-01-05 12:30:00-05:00,379.7398986816406,380.45001220703125,379.6900939941406,380.2701110839844
2023-01-05 12:35:00-05:00,380.2699890136719,380.4100036621094,379.7699890136719,379.8659973144531
2023-01-05 12:40:00-05:00,379.889892578125,379.9100036621094,379.4700012207031,379.5899963378906
2023-01-05 12:45:00-05:00,379.6000061035156,379.7900085449219,379.510009765625,379.67999267578125
2023-01-05 12:50:00-05:00,379.67498779296875,379.82000732421875,379.3999938964844,379.5000915527344
2023-01-05 12:55:00-05:00,379.4700012207031,379.57000732421875,379.3349914550781,379.4200134277344
2023-01-05 13:00:00-05:00,379.43499755859375,379.489990234375,379.1700134277344,379.2900085449219
2023-01-05 13:05:00-05:00,379.2900085449219,379.69000244140625,379.260009765625,379.6499938964844
2023-01-05 13:10:00-05:00,379.6199951171875,379.6199951171875,379.1000061035156,379.1300048828125
2023-01-05 13:15:00-05:00,379.125,379.2200012207031,379.0400085449219,379.1600036621094
2023-01-05 13:20:00-05:00,379.1650085449219,381.1000061035156,379.1650085449219,380.80999755859375
2023-01-05 13:25:00-05:00,380.8399963378906,381.42999267578125,380.55999755859375,380.7699890136719
2023-01-05 13:30:00-05:00,380.7699890136719,381.4700012207031,380.760009765625,381.2698974609375
2023-01-05 13:35:00-05:00,381.2699890136719,381.4100036621094,380.70001220703125,380.8500061035156
2023-01-05 13:40:00-05:00,380.8800048828125,381.239990234375,380.5899963378906,380.7149963378906
2023-01-05 13:45:00-05:00,380.7200012207031,380.95001220703125,380.5,380.6499938964844
2023-01-05 13:50:00-05:00,380.6400146484375,380.8599853515625,380.510009765625,380.70001220703125
2023-01-05 13:55:00-05:00,380.70001220703125,381.0199890136719,380.3399963378906,380.57000732421875
2023-01-05 14:00:00-05:00,380.7799987792969,381.0299987792969,380.4100036621094,380.7139892578125
2023-01-05 14:05:00-05:00,380.7001037597656,381.0299987792969,380.6700134277344,380.94000244140625
2023-01-05 14:10:00-05:00,380.94000244140625,381.07000732421875,380.2300109863281,380.2705078125
2023-01-05 14:15:00-05:00,380.2699890136719,380.7699890136719,380.2699890136719,380.7550048828125
2023-01-05 14:20:00-05:00,380.760009765625,380.79998779296875,380.45001220703125,380.57000732421875
2023-01-05 14:25:00-05:00,380.51611328125,380.7200012207031,380.05999755859375,380.17999267578125
2023-01-05 14:30:00-05:00,380.19000244140625,380.5299072265625,380.1499938964844,380.3599853515625
2023-01-05 14:35:00-05:00,380.4100036621094,381.3800048828125,380.32501220703125,381.114990234375
2023-01-05 14:40:00-05:00,381.1099853515625,381.32000732421875,380.92999267578125,381.0299987792969
2023-01-05 14:45:00-05:00,381.0199890136719,381.7099914550781,380.9700012207031,381.40008544921875
2023-01-05 14:50:00-05:00,381.3999938964844,381.5480041503906,381.20001220703125,381.43499755859375
2023-01-05 14:55:00-05:00,381.42999267578125,381.54998779296875,380.7900085449219,380.8009033203125
2023-01-05 15:00:00-05:00,380.8009033203125,380.82000732421875,380.3550109863281,380.5199890136719
2023-01-05 15:05:00-05:00,380.5199890136719,380.54998779296875,380.239990234375,380.2699890136719
2023-01-05 15:10:00-05:00,380.2699890136719,380.2901916503906,379.9100036621094,380.1195068359375
2023-01-05 15:15:00-05:00,380.125,380.3299865722656,379.7699890136719,379.8900146484375
2023-01-05 15:20:00-05:00,379.8999938964844,380.07989501953125,379.6700134277344,379.7900085449219
2023-01-05 15:25:00-05:00,379.7799987792969,379.7799987792969,379.3900146484375,379.6199951171875
2023-01-05 15:30:00-05:00,379.6300048828125,379.6499938964844,379.19000244140625,379.5299987792969
2023-01-05 15:35:00-05:00,379.5299987792969,379.9549865722656,379.489990234375,379.82501220703125
2023-01-05 15:40:00-05:00,379.82000732421875,379.8299865722656,379.2650146484375,379.4800109863281
2023-01-05 15:45:00-05:00,379.4800109863281,379.8900146484375,379.1650085449219,379.30999755859375
2023-01-05 15:50:00-05:00,379.30999755859375,379.3900146484375,378.9150085449219,378.9200134277344
2023-01-05 15:55:00-05:00,378.9150085449219,379.57769775390625,378.9150085449219,379.3800048828125
2023-01-06 09:30:00-05:00,382.2405090332031,383.6300048828125,381.80999755859375,383.5
2023-01-06 09:35:00-05:00,383.5199890136719,383.9599914550781,381.04998779296875,381.3699951171875
2023-01-06 09:40:00-05:00,381.3399963378906,381.6199951171875,379.55999755859375,380.20001220703125
2023-01-06 09:45:00-05:00,380.2099914550781,380.29998779296875,379.45001220703125,380.07000732421875
2023-01-06 09:50:00-05:00,380.07000732421875,381.07000732421875,379.9100036621094,380.94989013671875
2023-01-06 09:55:00-05:00,380.92999267578125,381.5199890136719,380.5600891113281,380.73699951171875
2023-01-06 10:00:00-05:00,381.3999938964844,382.9100036621094,380.73699951171875,381.45001220703125
2023-01-06 10:05:00-05:00,381.4700012207031,383.3500061035156,381.44000244140625,382.80999755859375
2023-01-06 10:10:00-05:00,382.8299865722656,383.45001220703125,382.57000732421875,382.6300048828125
2023-01-06 10:15:00-05:00,382.6300048828125,383.94000244140625,382.6300048828125,383.6700134277344
2023-01-06 10:20:00-05:00,383.6499938964844,383.7799987792969,382.92999267578125,383.44500732421875
2023-01-06 10:25:00-05:00,383.4599914550781,383.5299987792969,382.6199951171875,382.92999267578125
2023-01-06 10:30:00-05:00,382.92999267578125,383.7900085449219,382.8949890136719,383.67999267578125
2023-01-06 10:35:00-05:00,383.69000244140625,384.69000244140625,383.57000732421875,384.5899963378906
2023-01-06 10:40:00-05:00,384.5950012207031,385.04998779296875,384.17999267578125,384.2699890136719
2023-01-06 10:45:00-05:00,384.2699890136719,385.25,384.239990234375,385.2099914550781
2023-01-06 10:50:00-05:00,385.19000244140625,385.3299865722656,385.0199890136719,385.2300109863281
2023-01-06 10:55:00-05:00,385.2300109863281,385.57000732421875,384.8900146484375,385.2699890136719
2023-01-06 11:00:00-05:00,385.29998779296875,385.7300109863281,385.1700134277344,385.5899963378906
2023-01-06 11:05:00-05:00,385.5799865722656,386.1099853515625,385.56500244140625,385.82501220703125
2023-01-06 11:10:00-05:00,385.82000732421875,385.92999267578125,385.2550048828125,385.2950134277344
2023-01-06 11:15:00-05:00,385.29998779296875,385.6099853515625,385.0801086425781,385.30999755859375
2023-01-06 11:20:00-05:00,385.29998779296875,385.8599853515625,385.239990234375,385.8500061035156
2023-01-06 11:25:00-05:00,385.8500061035156,385.8512878417969,385.1650085449219,385.3399963378906
2023-01-06 11:30:00-05:00,385.3500061035156,385.67999267578125,385.0,385.6700134277344
2023-01-06 11:35:00-05:00,385.6499938964844,385.8699951171875,385.510009765625,385.81988525390625
2023-01-06 11:40:00-05:00,385.7550048828125,385.8699951171875,385.4100036621094,385.5199890136719
2023-01-06 11:45:00-05:00,385.5199890136719,386.0299987792969,385.44000244140625,385.8799133300781
2023-01-06 11:50:00-05:00,385.8800048828125,386.7200012207031,385.8699951171875,386.4800109863281
2023-01-06 11:55:00-05:00,386.4800109863281,386.7200012207031,386.19000244140625,386.260009765625
2023-01-06 12:00:00-05:00,386.260009765625,386.510009765625,386.260009765625,386.4100036621094
2023-01-06 12:05:00-05:00,386.4100036621094,386.5,386.2325134277344,386.2900085449219
2023-01-06 12:10:00-05:00,386.29998779296875,386.5050048828125,385.9100036621094,385.9800109863281
2023-01-06 12:15:00-05:00,385.9800109863281,386.2699890136719,385.7699890136719,386.1400146484375
2023-01-06 12:20:00-05:00,386.1409912109375,386.2049865722656,385.3800048828125,385.4800109863281
2023-01-06 12:25:00-05:00,385.4800109863281,385.7398986816406,385.4501037597656,385.57110595703125
2023-01-06 12:30:00-05:00,385.5899963378906,385.8699035644531,385.4599914550781,385.4700012207031
2023-01-06 12:35:00-05:00,385.4700012207031,385.6650085449219,385.2799987792969,385.64739990234375
2023-01-06 12:40:00-05:00,385.6499938964844,385.67999267578125,385.2300109863281,385.40869140625
2023-01-06 12:45:00-05:00,385.4100036621094,385.7300109863281,385.3699951171875,385.6099853515625
2023-01-06 12:50:00-05:00,385.614990234375,385.6700134277344,385.2701110839844,385.364990234375
2023-01-06 12:55:00-05:00,385.3699951171875,385.4800109863281,385.05999755859375,385.4599914550781
2023-01-06 13:00:00-05:00,385.45001220703125,385.6499938964844,385.2149963378906,385.3900146484375
2023-01-06 13:05:00-05:00,385.3999938964844,385.8599853515625,385.3999938964844,385.6400146484375
2023-01-06 13:10:00-05:00,385.6499938964844,385.9700012207031,385.510009765625,385.8299865722656
2023-01-06 13:15:00-05:00,385.8450012207031,385.989990234375,385.6000061035156,385.7250061035156
2023-01-06 13:20:00-05:00,385.7200012207031,385.92999267578125,385.6400146484375,385.8599853515625
2023-01-06 13:25:00-05:00,385.860107421875,386.2301025390625,385.7950134277344,386.1300048828125
2023-01-06 13:30:00-05:00,386.1379089355469,386.489990234375,386.1034851074219,386.4800109863281
2023-01-06 13:35:00-05:00,386.4700012207031,386.55999755859375,386.2300109863281,386.5299987792969
2023-01-06 13:40:00-05:00,386.5299987792969,386.8500061035156,386.3999938964844,386.510009765625
2023-01-06 13:45:00-05:00,386.510009765625,386.5849914550781,386.3299865722656,386.5179138183594
2023-01-06 13:50:00-05:00,386.5249938964844,386.5299987792969,386.2699890136719,386.4590148925781
2023-01-06 13:55:00-05:00,386.44500732421875,386.82000732421875,386.4150085449219,386.7200012207031
2023-01-06 14:00:00-05:00,386.7200012207031,387.0899963378906,386.7200012207031,387.00360107421875
2023-01-06 14:05:00-05:00,387.0,387.1199951171875,386.79998779296875,387.1159973144531
